len(train_data) 70484
len(valid_data) 7832
len(test_data) 33541
len(vocab) 240055
Train started!
##############################
=================================
******************************
loss 2.81  [learning] epoch 0>> 27.38% completed in 172.94 (sec) <<
loss 3.42  [learning] epoch 0>> 27.40% completed in 173.06 (sec) <<
loss 4.29  [learning] epoch 0>> 27.42% completed in 173.18 (sec) <<
loss 4.31  [learning] epoch 0>> 27.44% completed in 173.28 (sec) <<
loss 4.35  [learning] epoch 0>> 27.47% completed in 173.39 (sec) <<
loss 3.55  [learning] epoch 0>> 27.49% completed in 173.52 (sec) <<
loss 4.18  [learning] epoch 0>> 27.51% completed in 173.65 (sec) <<
loss 2.23  [learning] epoch 0>> 27.54% completed in 173.80 (sec) <<
loss 3.55  [learning] epoch 0>> 27.56% completed in 173.90 (sec) <<
loss 1.97  [learning] epoch 0>> 27.58% completed in 173.99 (sec) <<
loss 3.66  [learning] epoch 0>> 27.60% completed in 174.13 (sec) <<
loss 5.12  [learning] epoch 0>> 27.63% completed in 174.28 (sec) <<
loss 3.32  [learning] epoch 0>> 27.65% completed in 174.43 (sec) <<
loss 6.85  [learning] epoch 0>> 27.67% completed in 174.61 (sec) <<
loss 3.47  [learning] epoch 0>> 27.69% completed in 174.76 (sec) <<
loss 4.34  [learning] epoch 0>> 27.72% completed in 174.91 (sec) <<
loss 2.69  [learning] epoch 0>> 27.74% completed in 175.00 (sec) <<
loss 3.41  [learning] epoch 0>> 27.76% completed in 175.14 (sec) <<
loss 3.16  [learning] epoch 0>> 27.79% completed in 175.28 (sec) <<
loss 3.22  [learning] epoch 0>> 27.81% completed in 175.44 (sec) <<
loss 3.55  [learning] epoch 0>> 27.83% completed in 175.60 (sec) <<
loss 5.15  [learning] epoch 0>> 27.85% completed in 175.76 (sec) <<
loss 4.26  [learning] epoch 0>> 27.88% completed in 175.95 (sec) <<
loss 2.96  [learning] epoch 0>> 27.90% completed in 176.13 (sec) <<
loss 3.19  [learning] epoch 0>> 27.92% completed in 176.32 (sec) <<
loss 2.96  [learning] epoch 0>> 27.94% completed in 176.53 (sec) <<
loss 5.09  [learning] epoch 0>> 27.97% completed in 176.68 (sec) <<
loss 4.63  [learning] epoch 0>> 27.99% completed in 176.90 (sec) <<
loss 3.01  [learning] epoch 0>> 28.01% completed in 177.09 (sec) <<
loss 3.00  [learning] epoch 0>> 28.03% completed in 177.27 (sec) <<
loss 3.30  [learning] epoch 0>> 28.06% completed in 177.48 (sec) <<
loss 3.25  [learning] epoch 0>> 28.08% completed in 177.62 (sec) <<
loss 3.39  [learning] epoch 0>> 28.10% completed in 177.80 (sec) <<
loss 3.66  [learning] epoch 0>> 28.13% completed in 177.98 (sec) <<
loss 3.18  [learning] epoch 0>> 28.15% completed in 178.11 (sec) <<
loss 6.69  [learning] epoch 0>> 28.17% completed in 178.22 (sec) <<
loss 2.04  [learning] epoch 0>> 28.19% completed in 178.35 (sec) <<
loss 3.81  [learning] epoch 0>> 28.22% completed in 178.47 (sec) <<
loss 2.46  [learning] epoch 0>> 28.24% completed in 178.62 (sec) <<
loss 3.29  [learning] epoch 0>> 28.26% completed in 178.77 (sec) <<
loss 3.70  [learning] epoch 0>> 28.28% completed in 178.94 (sec) <<
loss 4.19  [learning] epoch 0>> 28.31% completed in 179.05 (sec) <<
loss 5.76  [learning] epoch 0>> 28.33% completed in 179.20 (sec) <<
loss 3.68  [learning] epoch 0>> 28.35% completed in 179.39 (sec) <<
loss 3.37  [learning] epoch 0>> 28.38% completed in 179.60 (sec) <<
loss 2.65  [learning] epoch 0>> 28.40% completed in 179.73 (sec) <<
loss 3.87  [learning] epoch 0>> 28.42% completed in 179.83 (sec) <<
loss 3.90  [learning] epoch 0>> 28.44% completed in 179.94 (sec) <<
loss 4.68  [learning] epoch 0>> 28.47% completed in 180.07 (sec) <<
loss 4.42  [learning] epoch 0>> 28.49% completed in 180.24 (sec) <<
loss 2.79  [learning] epoch 0>> 28.51% completed in 180.35 (sec) <<
loss 3.83  [learning] epoch 0>> 28.53% completed in 180.46 (sec) <<
loss 3.02  [learning] epoch 0>> 28.56% completed in 180.60 (sec) <<
loss 4.04  [learning] epoch 0>> 28.58% completed in 180.71 (sec) <<
loss 3.36  [learning] epoch 0>> 28.60% completed in 180.86 (sec) <<
loss 3.60  [learning] epoch 0>> 28.62% completed in 180.98 (sec) <<
loss 2.93  [learning] epoch 0>> 28.65% completed in 181.12 (sec) <<
loss 3.70  [learning] epoch 0>> 28.67% completed in 181.23 (sec) <<
loss 3.69  [learning] epoch 0>> 28.69% completed in 181.41 (sec) <<
loss 2.28  [learning] epoch 0>> 28.72% completed in 181.51 (sec) <<
loss 4.29  [learning] epoch 0>> 28.74% completed in 181.61 (sec) <<
loss 3.99  [learning] epoch 0>> 28.76% completed in 181.75 (sec) <<
loss 4.55  [learning] epoch 0>> 28.78% completed in 181.88 (sec) <<
loss 3.43  [learning] epoch 0>> 28.81% completed in 182.02 (sec) <<
loss 3.81  [learning] epoch 0>> 28.83% completed in 182.17 (sec) <<
loss 5.04  [learning] epoch 0>> 28.85% completed in 182.29 (sec) <<
loss 3.65  [learning] epoch 0>> 28.87% completed in 182.45 (sec) <<
loss 4.30  [learning] epoch 0>> 28.90% completed in 182.63 (sec) <<
loss 4.21  [learning] epoch 0>> 28.92% completed in 182.85 (sec) <<
loss 2.87  [learning] epoch 0>> 28.94% completed in 183.12 (sec) <<
loss 2.27  [learning] epoch 0>> 28.97% completed in 183.34 (sec) <<
loss 3.43  [learning] epoch 0>> 28.99% completed in 183.46 (sec) <<
loss 4.33  [learning] epoch 0>> 29.01% completed in 183.70 (sec) <<
loss 4.14  [learning] epoch 0>> 29.03% completed in 183.85 (sec) <<
loss 5.27  [learning] epoch 0>> 29.06% completed in 183.99 (sec) <<
loss 1.66  [learning] epoch 0>> 29.08% completed in 184.16 (sec) <<
loss 2.81  [learning] epoch 0>> 29.10% completed in 184.35 (sec) <<
loss 3.52  [learning] epoch 0>> 29.12% completed in 184.46 (sec) <<
loss 3.42  [learning] epoch 0>> 29.15% completed in 184.59 (sec) <<
loss 4.04  [learning] epoch 0>> 29.17% completed in 184.71 (sec) <<
loss 3.36  [learning] epoch 0>> 29.19% completed in 184.85 (sec) <<
loss 3.20  [learning] epoch 0>> 29.22% completed in 185.00 (sec) <<
loss 2.45  [learning] epoch 0>> 29.24% completed in 185.12 (sec) <<
loss 6.07  [learning] epoch 0>> 29.26% completed in 185.27 (sec) <<
loss 2.52  [learning] epoch 0>> 29.28% completed in 185.40 (sec) <<
loss 4.39  [learning] epoch 0>> 29.31% completed in 185.55 (sec) <<
loss 3.68  [learning] epoch 0>> 29.33% completed in 185.64 (sec) <<
loss 2.78  [learning] epoch 0>> 29.35% completed in 185.77 (sec) <<
loss 2.58  [learning] epoch 0>> 29.37% completed in 185.92 (sec) <<
loss 3.25  [learning] epoch 0>> 29.40% completed in 186.01 (sec) <<
loss 3.67  [learning] epoch 0>> 29.42% completed in 186.17 (sec) <<
loss 3.35  [learning] epoch 0>> 29.44% completed in 186.28 (sec) <<
loss 3.35  [learning] epoch 0>> 29.46% completed in 186.41 (sec) <<
loss 3.77  [learning] epoch 0>> 29.49% completed in 186.55 (sec) <<
loss 4.11  [learning] epoch 0>> 29.51% completed in 186.67 (sec) <<
loss 2.99  [learning] epoch 0>> 29.53% completed in 186.80 (sec) <<
loss 3.22  [learning] epoch 0>> 29.56% completed in 186.91 (sec) <<
loss 3.91  [learning] epoch 0>> 29.58% completed in 187.03 (sec) <<
loss 3.13  [learning] epoch 0>> 29.60% completed in 187.23 (sec) <<
loss 3.08  [learning] epoch 0>> 29.62% completed in 187.34 (sec) <<
loss 3.70  [learning] epoch 0>> 29.65% completed in 187.49 (sec) <<
loss 3.32  [learning] epoch 0>> 29.67% completed in 187.62 (sec) <<
loss 4.18  [learning] epoch 0>> 29.69% completed in 187.71 (sec) <<
loss 3.67  [learning] epoch 0>> 29.71% completed in 187.86 (sec) <<
loss 3.09  [learning] epoch 0>> 29.74% completed in 187.97 (sec) <<
loss 2.66  [learning] epoch 0>> 29.76% completed in 188.08 (sec) <<
loss 4.01  [learning] epoch 0>> 29.78% completed in 188.28 (sec) <<
loss 2.46  [learning] epoch 0>> 29.81% completed in 188.38 (sec) <<
loss 2.87  [learning] epoch 0>> 29.83% completed in 188.54 (sec) <<
loss 5.12  [learning] epoch 0>> 29.85% completed in 188.72 (sec) <<
loss 5.07  [learning] epoch 0>> 29.87% completed in 188.92 (sec) <<
loss 2.52  [learning] epoch 0>> 29.90% completed in 189.04 (sec) <<
loss 3.19  [learning] epoch 0>> 29.92% completed in 189.19 (sec) <<
loss 2.56  [learning] epoch 0>> 29.94% completed in 189.32 (sec) <<
loss 4.69  [learning] epoch 0>> 29.96% completed in 189.45 (sec) <<
loss 4.20  [learning] epoch 0>> 29.99% completed in 189.66 (sec) <<
loss 4.19  [learning] epoch 0>> 30.01% completed in 189.75 (sec) <<
loss 2.41  [learning] epoch 0>> 30.03% completed in 189.91 (sec) <<
loss 2.55  [learning] epoch 0>> 30.06% completed in 190.03 (sec) <<
loss 3.15  [learning] epoch 0>> 30.08% completed in 190.20 (sec) <<
loss 5.63  [learning] epoch 0>> 30.10% completed in 190.34 (sec) <<
loss 2.00  [learning] epoch 0>> 30.12% completed in 190.45 (sec) <<
loss 2.73  [learning] epoch 0>> 30.15% completed in 190.58 (sec) <<
loss 3.03  [learning] epoch 0>> 30.17% completed in 190.69 (sec) <<
loss 2.97  [learning] epoch 0>> 30.19% completed in 190.81 (sec) <<
loss 5.27  [learning] epoch 0>> 30.21% completed in 190.97 (sec) <<
loss 3.62  [learning] epoch 0>> 30.24% completed in 191.10 (sec) <<
loss 3.83  [learning] epoch 0>> 30.26% completed in 191.23 (sec) <<
loss 4.69  [learning] epoch 0>> 30.28% completed in 191.33 (sec) <<
loss 3.35  [learning] epoch 0>> 30.30% completed in 191.45 (sec) <<
loss 3.13  [learning] epoch 0>> 30.33% completed in 191.55 (sec) <<
loss 3.21  [learning] epoch 0>> 30.35% completed in 191.65 (sec) <<
loss 3.92  [learning] epoch 0>> 30.37% completed in 191.81 (sec) <<
loss 4.82  [learning] epoch 0>> 30.40% completed in 191.97 (sec) <<
loss 2.76  [learning] epoch 0>> 30.42% completed in 192.09 (sec) <<
loss 3.97  [learning] epoch 0>> 30.44% completed in 192.25 (sec) <<
loss 3.64  [learning] epoch 0>> 30.46% completed in 192.42 (sec) <<
loss 3.90  [learning] epoch 0>> 30.49% completed in 192.57 (sec) <<
loss 3.50  [learning] epoch 0>> 30.51% completed in 192.68 (sec) <<
loss 2.66  [learning] epoch 0>> 30.53% completed in 192.84 (sec) <<
loss 3.67  [learning] epoch 0>> 30.55% completed in 192.99 (sec) <<
loss 4.38  [learning] epoch 0>> 30.58% completed in 194.18 (sec) <<
loss 2.79  [learning] epoch 0>> 30.60% completed in 194.29 (sec) <<
loss 3.91  [learning] epoch 0>> 30.62% completed in 194.45 (sec) <<
loss 4.63  [learning] epoch 0>> 30.65% completed in 194.55 (sec) <<
loss 3.54  [learning] epoch 0>> 30.67% completed in 194.66 (sec) <<
loss 4.03  [learning] epoch 0>> 30.69% completed in 194.79 (sec) <<
loss 2.15  [learning] epoch 0>> 30.71% completed in 194.97 (sec) <<
loss 2.57  [learning] epoch 0>> 30.74% completed in 195.10 (sec) <<
loss 2.84  [learning] epoch 0>> 30.76% completed in 195.31 (sec) <<
loss 4.75  [learning] epoch 0>> 30.78% completed in 195.47 (sec) <<
loss 2.94  [learning] epoch 0>> 30.80% completed in 195.69 (sec) <<
loss 4.00  [learning] epoch 0>> 30.83% completed in 195.87 (sec) <<
loss 2.96  [learning] epoch 0>> 30.85% completed in 196.07 (sec) <<
loss 3.53  [learning] epoch 0>> 30.87% completed in 196.28 (sec) <<
loss 3.29  [learning] epoch 0>> 30.89% completed in 196.45 (sec) <<
loss 3.61  [learning] epoch 0>> 30.92% completed in 196.64 (sec) <<
loss 5.24  [learning] epoch 0>> 30.94% completed in 196.84 (sec) <<
loss 3.77  [learning] epoch 0>> 30.96% completed in 196.98 (sec) <<
loss 5.85  [learning] epoch 0>> 30.99% completed in 197.13 (sec) <<
loss 2.70  [learning] epoch 0>> 31.01% completed in 197.33 (sec) <<
loss 4.71  [learning] epoch 0>> 31.03% completed in 197.55 (sec) <<
loss 3.26  [learning] epoch 0>> 31.05% completed in 197.73 (sec) <<
loss 3.24  [learning] epoch 0>> 31.08% completed in 197.89 (sec) <<
loss 2.79  [learning] epoch 0>> 31.10% completed in 198.05 (sec) <<
loss 3.47  [learning] epoch 0>> 31.12% completed in 198.20 (sec) <<
loss 2.95  [learning] epoch 0>> 31.14% completed in 198.34 (sec) <<
loss 2.61  [learning] epoch 0>> 31.17% completed in 198.49 (sec) <<
loss 4.23  [learning] epoch 0>> 31.19% completed in 198.60 (sec) <<
loss 3.56  [learning] epoch 0>> 31.21% completed in 198.75 (sec) <<
loss 2.68  [learning] epoch 0>> 31.24% completed in 198.87 (sec) <<
loss 3.17  [learning] epoch 0>> 31.26% completed in 198.98 (sec) <<
loss 3.48  [learning] epoch 0>> 31.28% completed in 199.09 (sec) <<
loss 3.49  [learning] epoch 0>> 31.30% completed in 199.22 (sec) <<
loss 5.37  [learning] epoch 0>> 31.33% completed in 199.33 (sec) <<
loss 3.46  [learning] epoch 0>> 31.35% completed in 199.54 (sec) <<
loss 4.80  [learning] epoch 0>> 31.37% completed in 199.69 (sec) <<
loss 3.87  [learning] epoch 0>> 31.39% completed in 199.82 (sec) <<
loss 3.05  [learning] epoch 0>> 31.42% completed in 199.95 (sec) <<
loss 3.31  [learning] epoch 0>> 31.44% completed in 200.06 (sec) <<
loss 3.58  [learning] epoch 0>> 31.46% completed in 200.18 (sec) <<
loss 3.40  [learning] epoch 0>> 31.49% completed in 200.29 (sec) <<
loss 2.82  [learning] epoch 0>> 31.51% completed in 200.49 (sec) <<
loss 3.07  [learning] epoch 0>> 31.53% completed in 200.69 (sec) <<
loss 3.11  [learning] epoch 0>> 31.55% completed in 200.80 (sec) <<
loss 3.05  [learning] epoch 0>> 31.58% completed in 200.91 (sec) <<
loss 2.93  [learning] epoch 0>> 31.60% completed in 201.03 (sec) <<
loss 2.80  [learning] epoch 0>> 31.62% completed in 201.13 (sec) <<
loss 3.59  [learning] epoch 0>> 31.64% completed in 201.29 (sec) <<
loss 4.10  [learning] epoch 0>> 31.67% completed in 201.45 (sec) <<
loss 4.04  [learning] epoch 0>> 31.69% completed in 201.57 (sec) <<
loss 3.44  [learning] epoch 0>> 31.71% completed in 201.76 (sec) <<
loss 3.79  [learning] epoch 0>> 31.73% completed in 201.95 (sec) <<
loss 4.14  [learning] epoch 0>> 31.76% completed in 202.13 (sec) <<
loss 4.21  [learning] epoch 0>> 31.78% completed in 202.23 (sec) <<
loss 4.78  [learning] epoch 0>> 31.80% completed in 202.41 (sec) <<
loss 2.83  [learning] epoch 0>> 31.83% completed in 202.54 (sec) <<
loss 2.87  [learning] epoch 0>> 31.85% completed in 202.73 (sec) <<
loss 2.38  [learning] epoch 0>> 31.87% completed in 202.97 (sec) <<
loss 4.18  [learning] epoch 0>> 31.89% completed in 203.19 (sec) <<
loss 4.23  [learning] epoch 0>> 31.92% completed in 203.39 (sec) <<
loss 3.01  [learning] epoch 0>> 31.94% completed in 203.60 (sec) <<
loss 2.37  [learning] epoch 0>> 31.96% completed in 203.80 (sec) <<
loss 4.99  [learning] epoch 0>> 31.98% completed in 204.03 (sec) <<
loss 4.14  [learning] epoch 0>> 32.01% completed in 204.19 (sec) <<
loss 4.12  [learning] epoch 0>> 32.03% completed in 204.35 (sec) <<
loss 3.15  [learning] epoch 0>> 32.05% completed in 204.56 (sec) <<
loss 2.94  [learning] epoch 0>> 32.08% completed in 204.76 (sec) <<
loss 3.11  [learning] epoch 0>> 32.10% completed in 204.93 (sec) <<
loss 3.74  [learning] epoch 0>> 32.12% completed in 205.06 (sec) <<
loss 2.76  [learning] epoch 0>> 32.14% completed in 205.23 (sec) <<
loss 3.05  [learning] epoch 0>> 32.17% completed in 205.40 (sec) <<
loss 2.12  [learning] epoch 0>> 32.19% completed in 205.52 (sec) <<
loss 2.22  [learning] epoch 0>> 32.21% completed in 205.67 (sec) <<
loss 5.04  [learning] epoch 0>> 32.23% completed in 205.80 (sec) <<
loss 2.49  [learning] epoch 0>> 32.26% completed in 205.98 (sec) <<
loss 3.80  [learning] epoch 0>> 32.28% completed in 206.09 (sec) <<
loss 3.03  [learning] epoch 0>> 32.30% completed in 206.19 (sec) <<
loss 3.97  [learning] epoch 0>> 32.33% completed in 206.34 (sec) <<
loss 3.01  [learning] epoch 0>> 32.35% completed in 206.45 (sec) <<
loss 2.82  [learning] epoch 0>> 32.37% completed in 206.56 (sec) <<
loss 3.04  [learning] epoch 0>> 32.39% completed in 206.69 (sec) <<
loss 3.75  [learning] epoch 0>> 32.42% completed in 206.80 (sec) <<
loss 3.20  [learning] epoch 0>> 32.44% completed in 206.92 (sec) <<
loss 3.70  [learning] epoch 0>> 32.46% completed in 207.10 (sec) <<
loss 6.18  [learning] epoch 0>> 32.48% completed in 207.29 (sec) <<
loss 3.73  [learning] epoch 0>> 32.51% completed in 207.45 (sec) <<
loss 3.75  [learning] epoch 0>> 32.53% completed in 207.56 (sec) <<
loss 2.94  [learning] epoch 0>> 32.55% completed in 207.75 (sec) <<
loss 3.00  [learning] epoch 0>> 32.57% completed in 207.89 (sec) <<
loss 2.61  [learning] epoch 0>> 32.60% completed in 208.04 (sec) <<
loss 4.91  [learning] epoch 0>> 32.62% completed in 208.19 (sec) <<
loss 3.45  [learning] epoch 0>> 32.64% completed in 208.36 (sec) <<
loss 3.96  [learning] epoch 0>> 32.67% completed in 208.56 (sec) <<
loss 2.81  [learning] epoch 0>> 32.69% completed in 208.73 (sec) <<
loss 2.13  [learning] epoch 0>> 32.71% completed in 208.83 (sec) <<
loss 3.37  [learning] epoch 0>> 32.73% completed in 208.99 (sec) <<
loss 2.50  [learning] epoch 0>> 32.76% completed in 209.13 (sec) <<
loss 2.78  [learning] epoch 0>> 32.78% completed in 209.25 (sec) <<
loss 3.78  [learning] epoch 0>> 32.80% completed in 209.38 (sec) <<
loss 2.54  [learning] epoch 0>> 32.82% completed in 209.48 (sec) <<
loss 3.37  [learning] epoch 0>> 32.85% completed in 209.63 (sec) <<
loss 3.00  [learning] epoch 0>> 32.87% completed in 209.73 (sec) <<
loss 2.79  [learning] epoch 0>> 32.89% completed in 209.85 (sec) <<
loss 6.53  [learning] epoch 0>> 32.92% completed in 209.99 (sec) <<
loss 2.22  [learning] epoch 0>> 32.94% completed in 210.10 (sec) <<
loss 4.04  [learning] epoch 0>> 32.96% completed in 210.18 (sec) <<
loss 4.38  [learning] epoch 0>> 32.98% completed in 210.33 (sec) <<
loss 3.36  [learning] epoch 0>> 33.01% completed in 210.43 (sec) <<
loss 3.99  [learning] epoch 0>> 33.03% completed in 210.56 (sec) <<
loss 3.26  [learning] epoch 0>> 33.05% completed in 210.73 (sec) <<
loss 3.82  [learning] epoch 0>> 33.07% completed in 210.82 (sec) <<
loss 4.14  [learning] epoch 0>> 33.10% completed in 210.98 (sec) <<
loss 2.60  [learning] epoch 0>> 33.12% completed in 211.12 (sec) <<
loss 2.56  [learning] epoch 0>> 33.14% completed in 211.30 (sec) <<
loss 3.50  [learning] epoch 0>> 33.16% completed in 211.41 (sec) <<
loss 3.45  [learning] epoch 0>> 33.19% completed in 211.58 (sec) <<
loss 2.92  [learning] epoch 0>> 33.21% completed in 211.71 (sec) <<
loss 4.41  [learning] epoch 0>> 33.23% completed in 211.89 (sec) <<
loss 2.06  [learning] epoch 0>> 33.26% completed in 212.04 (sec) <<
loss 4.36  [learning] epoch 0>> 33.28% completed in 212.15 (sec) <<
loss 3.41  [learning] epoch 0>> 33.30% completed in 212.28 (sec) <<
loss 3.11  [learning] epoch 0>> 33.32% completed in 212.37 (sec) <<
loss 4.09  [learning] epoch 0>> 33.35% completed in 212.46 (sec) <<
loss 3.53  [learning] epoch 0>> 33.37% completed in 212.59 (sec) <<
loss 3.56  [learning] epoch 0>> 33.39% completed in 212.72 (sec) <<
loss 3.99  [learning] epoch 0>> 33.41% completed in 212.86 (sec) <<
loss 3.50  [learning] epoch 0>> 33.44% completed in 212.99 (sec) <<
loss 4.80  [learning] epoch 0>> 33.46% completed in 213.15 (sec) <<
loss 4.36  [learning] epoch 0>> 33.48% completed in 213.25 (sec) <<
loss 4.34  [learning] epoch 0>> 33.51% completed in 213.41 (sec) <<
loss 3.11  [learning] epoch 0>> 33.53% completed in 213.56 (sec) <<
loss 3.79  [learning] epoch 0>> 33.55% completed in 213.68 (sec) <<
loss 2.60  [learning] epoch 0>> 33.57% completed in 213.77 (sec) <<
loss 2.88  [learning] epoch 0>> 33.60% completed in 213.89 (sec) <<
loss 3.65  [learning] epoch 0>> 33.62% completed in 214.01 (sec) <<
loss 2.52  [learning] epoch 0>> 33.64% completed in 214.11 (sec) <<
loss 2.51  [learning] epoch 0>> 33.66% completed in 214.20 (sec) <<
loss 2.80  [learning] epoch 0>> 33.69% completed in 214.33 (sec) <<
loss 3.25  [learning] epoch 0>> 33.71% completed in 214.50 (sec) <<
loss 2.54  [learning] epoch 0>> 33.73% completed in 214.59 (sec) <<
loss 3.56  [learning] epoch 0>> 33.76% completed in 214.70 (sec) <<
loss 3.23  [learning] epoch 0>> 33.78% completed in 214.84 (sec) <<
loss 2.79  [learning] epoch 0>> 33.80% completed in 214.95 (sec) <<
loss 1.34  [learning] epoch 0>> 33.82% completed in 215.11 (sec) <<
loss 3.07  [learning] epoch 0>> 33.85% completed in 215.26 (sec) <<
loss 4.60  [learning] epoch 0>> 33.87% completed in 215.38 (sec) <<
loss 3.81  [learning] epoch 0>> 33.89% completed in 215.56 (sec) <<
loss 3.03  [learning] epoch 0>> 33.91% completed in 215.68 (sec) <<
loss 3.98  [learning] epoch 0>> 33.94% completed in 215.80 (sec) <<
loss 2.87  [learning] epoch 0>> 33.96% completed in 215.97 (sec) <<
loss 3.44  [learning] epoch 0>> 33.98% completed in 216.11 (sec) <<
loss 3.61  [learning] epoch 0>> 34.00% completed in 216.26 (sec) <<
loss 3.52  [learning] epoch 0>> 34.03% completed in 216.37 (sec) <<
loss 4.34  [learning] epoch 0>> 34.05% completed in 216.52 (sec) <<
loss 2.30  [learning] epoch 0>> 34.07% completed in 216.69 (sec) <<
loss 4.38  [learning] epoch 0>> 34.10% completed in 216.86 (sec) <<
loss 2.38  [learning] epoch 0>> 34.12% completed in 217.00 (sec) <<
loss 4.14  [learning] epoch 0>> 34.14% completed in 217.16 (sec) <<
loss 2.83  [learning] epoch 0>> 34.16% completed in 217.28 (sec) <<
loss 4.36  [learning] epoch 0>> 34.19% completed in 217.44 (sec) <<
loss 2.12  [learning] epoch 0>> 34.21% completed in 217.56 (sec) <<
loss 3.48  [learning] epoch 0>> 34.23% completed in 217.67 (sec) <<
loss 2.50  [learning] epoch 0>> 34.25% completed in 217.80 (sec) <<
loss 2.63  [learning] epoch 0>> 34.28% completed in 217.92 (sec) <<
loss 2.91  [learning] epoch 0>> 34.30% completed in 218.02 (sec) <<
loss 4.92  [learning] epoch 0>> 34.32% completed in 218.18 (sec) <<
loss 4.64  [learning] epoch 0>> 34.35% completed in 218.39 (sec) <<
loss 3.04  [learning] epoch 0>> 34.37% completed in 218.60 (sec) <<
loss 3.13  [learning] epoch 0>> 34.39% completed in 218.79 (sec) <<
loss 2.80  [learning] epoch 0>> 34.41% completed in 218.92 (sec) <<
loss 3.68  [learning] epoch 0>> 34.44% completed in 219.07 (sec) <<
loss 3.65  [learning] epoch 0>> 34.46% completed in 219.21 (sec) <<
loss 3.43  [learning] epoch 0>> 34.48% completed in 219.35 (sec) <<
loss 3.43  [learning] epoch 0>> 34.50% completed in 219.49 (sec) <<
loss 3.13  [learning] epoch 0>> 34.53% completed in 219.59 (sec) <<
loss 3.73  [learning] epoch 0>> 34.55% completed in 219.74 (sec) <<
loss 3.00  [learning] epoch 0>> 34.57% completed in 219.84 (sec) <<
loss 3.93  [learning] epoch 0>> 34.60% completed in 219.95 (sec) <<
loss 4.69  [learning] epoch 0>> 34.62% completed in 220.12 (sec) <<
loss 4.48  [learning] epoch 0>> 34.64% completed in 220.27 (sec) <<
loss 3.36  [learning] epoch 0>> 34.66% completed in 220.36 (sec) <<
loss 4.59  [learning] epoch 0>> 34.69% completed in 220.47 (sec) <<
loss 3.94  [learning] epoch 0>> 34.71% completed in 220.57 (sec) <<
loss 4.42  [learning] epoch 0>> 34.73% completed in 220.68 (sec) <<
loss 4.28  [learning] epoch 0>> 34.75% completed in 220.84 (sec) <<
loss 2.99  [learning] epoch 0>> 34.78% completed in 220.99 (sec) <<
loss 4.19  [learning] epoch 0>> 34.80% completed in 221.14 (sec) <<
loss 3.79  [learning] epoch 0>> 34.82% completed in 221.28 (sec) <<
loss 2.24  [learning] epoch 0>> 34.84% completed in 221.41 (sec) <<
loss 3.86  [learning] epoch 0>> 34.87% completed in 221.55 (sec) <<
loss 3.15  [learning] epoch 0>> 34.89% completed in 221.65 (sec) <<
loss 3.48  [learning] epoch 0>> 34.91% completed in 221.82 (sec) <<
loss 4.05  [learning] epoch 0>> 34.94% completed in 221.92 (sec) <<
loss 3.37  [learning] epoch 0>> 34.96% completed in 222.06 (sec) <<
loss 5.76  [learning] epoch 0>> 34.98% completed in 222.19 (sec) <<
loss 2.87  [learning] epoch 0>> 35.00% completed in 222.39 (sec) <<
loss 3.50  [learning] epoch 0>> 35.03% completed in 222.54 (sec) <<
loss 3.38  [learning] epoch 0>> 35.05% completed in 222.67 (sec) <<
loss 3.87  [learning] epoch 0>> 35.07% completed in 222.78 (sec) <<
loss 3.05  [learning] epoch 0>> 35.09% completed in 222.91 (sec) <<
loss 3.93  [learning] epoch 0>> 35.12% completed in 223.06 (sec) <<
loss 4.35  [learning] epoch 0>> 35.14% completed in 223.19 (sec) <<
loss 4.89  [learning] epoch 0>> 35.16% completed in 223.31 (sec) <<
loss 3.07  [learning] epoch 0>> 35.19% completed in 223.45 (sec) <<
loss 3.69  [learning] epoch 0>> 35.21% completed in 223.59 (sec) <<
loss 3.76  [learning] epoch 0>> 35.23% completed in 223.75 (sec) <<
loss 3.30  [learning] epoch 0>> 35.25% completed in 223.90 (sec) <<
loss 3.69  [learning] epoch 0>> 35.28% completed in 224.04 (sec) <<
loss 2.89  [learning] epoch 0>> 35.30% completed in 224.17 (sec) <<
loss 4.44  [learning] epoch 0>> 35.32% completed in 224.33 (sec) <<
loss 2.76  [learning] epoch 0>> 35.34% completed in 224.44 (sec) <<
loss 3.68  [learning] epoch 0>> 35.37% completed in 224.58 (sec) <<
loss 3.18  [learning] epoch 0>> 35.39% completed in 224.73 (sec) <<
loss 3.43  [learning] epoch 0>> 35.41% completed in 224.89 (sec) <<
loss 5.95  [learning] epoch 0>> 35.43% completed in 225.05 (sec) <<
loss 4.08  [learning] epoch 0>> 35.46% completed in 225.19 (sec) <<
loss 3.85  [learning] epoch 0>> 35.48% completed in 225.34 (sec) <<
loss 3.82  [learning] epoch 0>> 35.50% completed in 225.51 (sec) <<
loss 2.83  [learning] epoch 0>> 35.53% completed in 225.62 (sec) <<
loss 2.97  [learning] epoch 0>> 35.55% completed in 225.75 (sec) <<
loss 3.36  [learning] epoch 0>> 35.57% completed in 225.87 (sec) <<
loss 3.87  [learning] epoch 0>> 35.59% completed in 226.06 (sec) <<
loss 3.06  [learning] epoch 0>> 35.62% completed in 226.21 (sec) <<
loss 3.18  [learning] epoch 0>> 35.64% completed in 226.30 (sec) <<
loss 3.04  [learning] epoch 0>> 35.66% completed in 226.45 (sec) <<
